dataset_name,model_name,model_architecture,text_prompt,acc_base_zs,acc_base_zs_trans
WHURS19,RemoteCLIP,ViT-L-14,a blurry remote sensing image of the,92.33830845771145,97.51243781094527
WHURS19,RemoteCLIP,ViT-L-14,a blurry remote sensing image of a,92.03980099502488,97.11442786069652
WHURS19,RemoteCLIP,ViT-L-14,a good remote sensing image of the,92.636815920398,97.61194029850746
WHURS19,RemoteCLIP,ViT-L-14,a good remote sensing image of a,91.8407960199005,97.41293532338308
WHURS19,RemoteCLIP,ViT-L-14,a remote sensing image of the large,94.32835820895522,97.31343283582089
WHURS19,RemoteCLIP,ViT-L-14,a remote sensing image of a large,94.22885572139303,97.11442786069652
WHURS19,RemoteCLIP,ViT-L-14,a remote sensing image of the nice,93.23383084577114,97.61194029850746
WHURS19,RemoteCLIP,ViT-L-14,a remote sensing image of a nice,92.23880597014926,97.41293532338308
WHURS19,RemoteCLIP,ViT-L-14,a remote sensing image of the small,90.94527363184079,97.61194029850746
WHURS19,RemoteCLIP,ViT-L-14,a remote sensing image of a small,90.44776119402985,97.2139303482587
WHURS19,RemoteCLIP,ViT-L-14,a remote sensing image of the weird,92.7363184079602,98.2089552238806
WHURS19,RemoteCLIP,ViT-L-14,a remote sensing image of a weird,92.53731343283582,97.81094527363184
WHURS19,RemoteCLIP,ViT-L-14,a remote sensing image of the cool,92.93532338308458,97.61194029850746
WHURS19,RemoteCLIP,ViT-L-14,a remote sensing image of a cool,92.33830845771145,97.31343283582089
WHURS19,RemoteCLIP,ViT-L-14,an aerial image of many,92.53731343283582,97.11442786069652
WHURS19,RemoteCLIP,ViT-L-14,an aerial image of a,92.23880597014926,96.91542288557214
WHURS19,RemoteCLIP,ViT-L-14,an aerial image of the,92.93532338308458,97.01492537313433
WHURS19,RemoteCLIP,ViT-L-14,an aerial image of the hard to see,92.03980099502488,96.91542288557214
WHURS19,RemoteCLIP,ViT-L-14,an aerial image of a hard to see,91.94029850746269,96.81592039800995
WHURS19,RemoteCLIP,ViT-L-14,a low resolution aerial image of the,92.636815920398,97.01492537313433
WHURS19,RemoteCLIP,ViT-L-14,a low resolution aerial image of a,92.636815920398,96.91542288557214
WHURS19,RemoteCLIP,ViT-L-14,a bad aerial image of the,92.83582089552239,97.01492537313433
WHURS19,RemoteCLIP,ViT-L-14,a bad aerial image of a,92.43781094527363,97.01492537313433
WHURS19,RemoteCLIP,ViT-L-14,a cropped aerial image of the,92.53731343283582,97.01492537313433
WHURS19,RemoteCLIP,ViT-L-14,a cropped aerial image of a,92.7363184079602,96.91542288557214
WHURS19,RemoteCLIP,ViT-L-14,a bright aerial image of the,92.53731343283582,97.01492537313433
WHURS19,RemoteCLIP,ViT-L-14,a bright aerial image of a,92.53731343283582,96.91542288557214
WHURS19,RemoteCLIP,ViT-L-14,a dark aerial image of the,92.23880597014926,97.01492537313433
WHURS19,RemoteCLIP,ViT-L-14,a dark aerial image of a,92.83582089552239,96.81592039800995
WHURS19,RemoteCLIP,ViT-L-14,a close-up aerial image of the,92.13930348258707,97.01492537313433
WHURS19,RemoteCLIP,ViT-L-14,a close-up aerial image of a,92.7363184079602,97.01492537313433
WHURS19,RemoteCLIP,ViT-L-14,a black and white aerial image of the,92.53731343283582,97.51243781094527
WHURS19,RemoteCLIP,ViT-L-14,a black and white aerial image of a,93.23383084577114,97.01492537313433
WHURS19,RemoteCLIP,ViT-L-14,a jpeg corrupted aerial image of the,92.53731343283582,96.91542288557214
WHURS19,RemoteCLIP,ViT-L-14,a jpeg corrupted aerial image of a,92.7363184079602,97.01492537313433
WHURS19,RemoteCLIP,ViT-L-14,a blurry aerial image of the,92.53731343283582,97.01492537313433
WHURS19,RemoteCLIP,ViT-L-14,a blurry aerial image of a,92.53731343283582,97.01492537313433
WHURS19,RemoteCLIP,ViT-L-14,a good aerial image of the,92.7363184079602,97.01492537313433
WHURS19,RemoteCLIP,ViT-L-14,a good aerial image of a,92.03980099502488,96.91542288557214
WHURS19,RemoteCLIP,ViT-L-14,an aerial image of the large,93.53233830845771,97.01492537313433
WHURS19,RemoteCLIP,ViT-L-14,an aerial image of a large,93.13432835820896,96.91542288557214
WHURS19,RemoteCLIP,ViT-L-14,an aerial image of the nice,92.93532338308458,97.01492537313433
WHURS19,RemoteCLIP,ViT-L-14,an aerial image of a nice,92.43781094527363,97.11442786069652
WHURS19,RemoteCLIP,ViT-L-14,an aerial image of the small,92.23880597014926,97.11442786069652
WHURS19,RemoteCLIP,ViT-L-14,an aerial image of a small,92.13930348258707,96.91542288557214
WHURS19,RemoteCLIP,ViT-L-14,an aerial image of the weird,92.43781094527363,97.2139303482587
WHURS19,RemoteCLIP,ViT-L-14,an aerial image of a weird,93.03482587064677,97.11442786069652
WHURS19,RemoteCLIP,ViT-L-14,an aerial image of the cool,92.33830845771145,97.01492537313433
WHURS19,RemoteCLIP,ViT-L-14,an aerial image of a cool,92.53731343283582,97.01492537313433
WHURS19,RemoteCLIP,ViT-L-14,a satellite image of many,93.43283582089552,97.51243781094527
WHURS19,RemoteCLIP,ViT-L-14,a satellite image of a,92.33830845771145,97.11442786069652
WHURS19,RemoteCLIP,ViT-L-14,a satellite image of the,92.83582089552239,97.61194029850746
WHURS19,RemoteCLIP,ViT-L-14,a satellite image of the hard to see,92.03980099502488,97.11442786069652
WHURS19,RemoteCLIP,ViT-L-14,a satellite image of a hard to see,92.43781094527363,97.01492537313433
WHURS19,RemoteCLIP,ViT-L-14,a low resolution satellite image of the,92.83582089552239,97.61194029850746
WHURS19,RemoteCLIP,ViT-L-14,a low resolution satellite image of a,92.7363184079602,97.2139303482587
WHURS19,RemoteCLIP,ViT-L-14,a bad satellite image of the,92.636815920398,97.61194029850746
WHURS19,RemoteCLIP,ViT-L-14,a bad satellite image of a,92.23880597014926,97.01492537313433
WHURS19,RemoteCLIP,ViT-L-14,a cropped satellite image of the,92.83582089552239,97.31343283582089
WHURS19,RemoteCLIP,ViT-L-14,a cropped satellite image of a,93.13432835820896,97.01492537313433
WHURS19,RemoteCLIP,ViT-L-14,a bright satellite image of the,92.43781094527363,97.61194029850746
WHURS19,RemoteCLIP,ViT-L-14,a bright satellite image of a,92.53731343283582,97.11442786069652
WHURS19,RemoteCLIP,ViT-L-14,a dark satellite image of the,92.636815920398,97.31343283582089
WHURS19,RemoteCLIP,ViT-L-14,a dark satellite image of a,92.7363184079602,97.11442786069652
WHURS19,RemoteCLIP,ViT-L-14,a close-up satellite image of the,92.43781094527363,97.31343283582089
WHURS19,RemoteCLIP,ViT-L-14,a close-up satellite image of a,93.13432835820896,97.11442786069652
WHURS19,RemoteCLIP,ViT-L-14,a black and white satellite image of the,93.43283582089552,97.71144278606965
WHURS19,RemoteCLIP,ViT-L-14,a black and white satellite image of a,93.73134328358209,97.2139303482587
WHURS19,RemoteCLIP,ViT-L-14,a jpeg corrupted satellite image of the,92.93532338308458,97.2139303482587
WHURS19,RemoteCLIP,ViT-L-14,a jpeg corrupted satellite image of a,92.7363184079602,97.01492537313433
WHURS19,RemoteCLIP,ViT-L-14,a blurry satellite image of the,92.33830845771145,97.81094527363184
WHURS19,RemoteCLIP,ViT-L-14,a blurry satellite image of a,92.33830845771145,97.31343283582089
WHURS19,RemoteCLIP,ViT-L-14,a good satellite image of the,92.43781094527363,97.61194029850746
WHURS19,RemoteCLIP,ViT-L-14,a good satellite image of a,92.03980099502488,97.2139303482587
WHURS19,RemoteCLIP,ViT-L-14,a satellite image of the large,93.53233830845771,97.01492537313433
WHURS19,RemoteCLIP,ViT-L-14,a satellite image of a large,93.53233830845771,96.91542288557214
WHURS19,RemoteCLIP,ViT-L-14,a satellite image of the nice,93.43283582089552,97.61194029850746
WHURS19,RemoteCLIP,ViT-L-14,a satellite image of a nice,92.23880597014926,97.31343283582089
WHURS19,RemoteCLIP,ViT-L-14,a satellite image of the small,92.23880597014926,97.51243781094527
WHURS19,RemoteCLIP,ViT-L-14,a satellite image of a small,92.33830845771145,97.2139303482587
WHURS19,RemoteCLIP,ViT-L-14,a satellite image of the weird,93.43283582089552,97.81094527363184
WHURS19,RemoteCLIP,ViT-L-14,a satellite image of a weird,92.93532338308458,97.51243781094527
WHURS19,RemoteCLIP,ViT-L-14,a satellite image of the cool,93.33333333333333,97.41293532338308
WHURS19,RemoteCLIP,ViT-L-14,a satellite image of a cool,92.93532338308458,97.31343283582089
WHURS19,SkyCLIP50,ViT-B-32,a satellite photo of a,89.95024875621891,97.41293532338308
WHURS19,SkyCLIP50,ViT-B-32,a remote sensing image of many,86.96517412935323,97.41293532338308
WHURS19,SkyCLIP50,ViT-B-32,a remote sensing image of a,87.46268656716418,97.31343283582089
WHURS19,SkyCLIP50,ViT-B-32,a remote sensing image of the,87.66169154228855,97.51243781094527
WHURS19,SkyCLIP50,ViT-B-32,a remote sensing image of the hard to see,85.87064676616916,97.51243781094527
WHURS19,SkyCLIP50,ViT-B-32,a remote sensing image of a hard to see,86.46766169154229,97.51243781094527
WHURS19,SkyCLIP50,ViT-B-32,a low resolution remote sensing image of the,88.65671641791045,97.61194029850746
WHURS19,SkyCLIP50,ViT-B-32,a low resolution remote sensing image of a,88.55721393034825,97.31343283582089
WHURS19,SkyCLIP50,ViT-B-32,a bad remote sensing image of the,86.96517412935323,97.61194029850746
WHURS19,SkyCLIP50,ViT-B-32,a bad remote sensing image of a,86.96517412935323,97.41293532338308
WHURS19,SkyCLIP50,ViT-B-32,a cropped remote sensing image of the,87.76119402985074,97.41293532338308
WHURS19,SkyCLIP50,ViT-B-32,a cropped remote sensing image of a,87.46268656716418,97.31343283582089
WHURS19,SkyCLIP50,ViT-B-32,a bright remote sensing image of the,87.96019900497512,97.41293532338308
WHURS19,SkyCLIP50,ViT-B-32,a bright remote sensing image of a,88.05970149253731,97.31343283582089
WHURS19,SkyCLIP50,ViT-B-32,a dark remote sensing image of the,87.2636815920398,97.31343283582089
WHURS19,SkyCLIP50,ViT-B-32,a dark remote sensing image of a,88.35820895522389,97.31343283582089
WHURS19,SkyCLIP50,ViT-B-32,a close-up remote sensing image of the,86.16915422885572,97.61194029850746
WHURS19,SkyCLIP50,ViT-B-32,a close-up remote sensing image of a,86.26865671641791,97.41293532338308
WHURS19,SkyCLIP50,ViT-B-32,a black and white remote sensing image of the,87.16417910447761,97.41293532338308
WHURS19,SkyCLIP50,ViT-B-32,a black and white remote sensing image of a,86.06965174129353,97.51243781094527
WHURS19,SkyCLIP50,ViT-B-32,a jpeg corrupted remote sensing image of the,87.96019900497512,97.71144278606965
WHURS19,SkyCLIP50,ViT-B-32,a jpeg corrupted remote sensing image of a,87.86069651741293,97.51243781094527
WHURS19,SkyCLIP50,ViT-B-32,a blurry remote sensing image of the,88.1592039800995,97.51243781094527
WHURS19,SkyCLIP50,ViT-B-32,a blurry remote sensing image of a,87.66169154228855,97.31343283582089
WHURS19,SkyCLIP50,ViT-B-32,a good remote sensing image of the,87.66169154228855,97.41293532338308
WHURS19,SkyCLIP50,ViT-B-32,a good remote sensing image of a,88.75621890547264,97.51243781094527
WHURS19,SkyCLIP50,ViT-B-32,a remote sensing image of the large,86.96517412935323,97.41293532338308
WHURS19,SkyCLIP50,ViT-B-32,a remote sensing image of a large,87.56218905472637,97.31343283582089
WHURS19,SkyCLIP50,ViT-B-32,a remote sensing image of the nice,87.96019900497512,97.31343283582089
WHURS19,SkyCLIP50,ViT-B-32,a remote sensing image of a nice,87.66169154228855,97.41293532338308
WHURS19,SkyCLIP50,ViT-B-32,a remote sensing image of the small,85.17412935323384,97.61194029850746
WHURS19,SkyCLIP50,ViT-B-32,a remote sensing image of a small,85.07462686567165,97.61194029850746
WHURS19,SkyCLIP50,ViT-B-32,a remote sensing image of the weird,83.18407960199005,97.41293532338308
WHURS19,SkyCLIP50,ViT-B-32,a remote sensing image of a weird,85.27363184079601,97.31343283582089
WHURS19,SkyCLIP50,ViT-B-32,a remote sensing image of the cool,87.56218905472637,97.51243781094527
WHURS19,SkyCLIP50,ViT-B-32,a remote sensing image of a cool,87.76119402985074,97.61194029850746
WHURS19,SkyCLIP50,ViT-B-32,an aerial image of many,91.04477611940298,97.51243781094527
WHURS19,SkyCLIP50,ViT-B-32,an aerial image of a,91.34328358208955,97.61194029850746
WHURS19,SkyCLIP50,ViT-B-32,an aerial image of the,89.55223880597015,97.61194029850746
WHURS19,SkyCLIP50,ViT-B-32,an aerial image of the hard to see,89.45273631840796,97.61194029850746
WHURS19,SkyCLIP50,ViT-B-32,an aerial image of a hard to see,90.54726368159204,97.31343283582089
WHURS19,SkyCLIP50,ViT-B-32,a low resolution aerial image of the,89.65174129353234,97.61194029850746
WHURS19,SkyCLIP50,ViT-B-32,a low resolution aerial image of a,91.04477611940298,97.91044776119404
WHURS19,SkyCLIP50,ViT-B-32,a bad aerial image of the,89.1542288557214,97.71144278606965
WHURS19,SkyCLIP50,ViT-B-32,a bad aerial image of a,90.64676616915423,97.61194029850746
WHURS19,SkyCLIP50,ViT-B-32,a cropped aerial image of the,89.25373134328358,97.61194029850746
WHURS19,SkyCLIP50,ViT-B-32,a cropped aerial image of a,91.04477611940298,97.71144278606965
WHURS19,SkyCLIP50,ViT-B-32,a bright aerial image of the,89.35323383084577,97.61194029850746
WHURS19,SkyCLIP50,ViT-B-32,a bright aerial image of a,90.64676616915423,97.61194029850746
WHURS19,SkyCLIP50,ViT-B-32,a dark aerial image of the,89.35323383084577,97.2139303482587
WHURS19,SkyCLIP50,ViT-B-32,a dark aerial image of a,89.05472636815921,96.91542288557214
WHURS19,SkyCLIP50,ViT-B-32,a close-up aerial image of the,89.65174129353234,97.71144278606965
WHURS19,SkyCLIP50,ViT-B-32,a close-up aerial image of a,90.44776119402985,97.71144278606965
WHURS19,SkyCLIP50,ViT-B-32,a black and white aerial image of the,89.75124378109453,97.71144278606965
WHURS19,SkyCLIP50,ViT-B-32,a black and white aerial image of a,90.24875621890547,97.51243781094527
WHURS19,SkyCLIP50,ViT-B-32,a jpeg corrupted aerial image of the,90.04975124378109,97.71144278606965
WHURS19,SkyCLIP50,ViT-B-32,a jpeg corrupted aerial image of a,90.54726368159204,97.71144278606965
WHURS19,SkyCLIP50,ViT-B-32,a blurry aerial image of the,88.85572139303483,97.41293532338308
WHURS19,SkyCLIP50,ViT-B-32,a blurry aerial image of a,90.94527363184079,97.71144278606965
WHURS19,SkyCLIP50,ViT-B-32,a good aerial image of the,89.45273631840796,97.51243781094527
WHURS19,SkyCLIP50,ViT-B-32,a good aerial image of a,90.44776119402985,97.71144278606965
WHURS19,SkyCLIP50,ViT-B-32,an aerial image of the large,90.64676616915423,97.71144278606965
WHURS19,SkyCLIP50,ViT-B-32,an aerial image of a large,91.24378109452736,97.2139303482587
WHURS19,SkyCLIP50,ViT-B-32,an aerial image of the nice,88.45771144278606,97.81094527363184
WHURS19,SkyCLIP50,ViT-B-32,an aerial image of a nice,90.24875621890547,97.41293532338308
WHURS19,SkyCLIP50,ViT-B-32,an aerial image of the small,85.27363184079601,97.71144278606965
WHURS19,SkyCLIP50,ViT-B-32,an aerial image of a small,87.16417910447761,97.51243781094527
WHURS19,SkyCLIP50,ViT-B-32,an aerial image of the weird,85.87064676616916,97.71144278606965
WHURS19,SkyCLIP50,ViT-B-32,an aerial image of a weird,87.66169154228855,97.41293532338308
WHURS19,SkyCLIP50,ViT-B-32,an aerial image of the cool,86.76616915422886,97.81094527363184
WHURS19,SkyCLIP50,ViT-B-32,an aerial image of a cool,90.04975124378109,97.2139303482587
WHURS19,SkyCLIP50,ViT-B-32,a satellite image of many,91.04477611940298,97.31343283582089
WHURS19,SkyCLIP50,ViT-B-32,a satellite image of a,90.34825870646766,97.31343283582089
WHURS19,SkyCLIP50,ViT-B-32,a satellite image of the,89.1542288557214,97.51243781094527
WHURS19,SkyCLIP50,ViT-B-32,a satellite image of the hard to see,89.25373134328358,97.51243781094527
WHURS19,SkyCLIP50,ViT-B-32,a satellite image of a hard to see,90.14925373134328,97.2139303482587
WHURS19,SkyCLIP50,ViT-B-32,a low resolution satellite image of the,89.45273631840796,97.51243781094527
WHURS19,SkyCLIP50,ViT-B-32,a low resolution satellite image of a,89.85074626865672,97.51243781094527
WHURS19,SkyCLIP50,ViT-B-32,a bad satellite image of the,89.95024875621891,97.61194029850746
WHURS19,SkyCLIP50,ViT-B-32,a bad satellite image of a,89.75124378109453,97.61194029850746
WHURS19,SkyCLIP50,ViT-B-32,a cropped satellite image of the,89.65174129353234,97.41293532338308
WHURS19,SkyCLIP50,ViT-B-32,a cropped satellite image of a,90.64676616915423,97.41293532338308
WHURS19,SkyCLIP50,ViT-B-32,a bright satellite image of the,90.74626865671642,97.41293532338308
WHURS19,SkyCLIP50,ViT-B-32,a bright satellite image of a,90.8457711442786,97.51243781094527
WHURS19,SkyCLIP50,ViT-B-32,a dark satellite image of the,89.65174129353234,97.2139303482587
WHURS19,SkyCLIP50,ViT-B-32,a dark satellite image of a,90.04975124378109,97.2139303482587
WHURS19,SkyCLIP50,ViT-B-32,a close-up satellite image of the,90.34825870646766,97.61194029850746
WHURS19,SkyCLIP50,ViT-B-32,a close-up satellite image of a,90.54726368159204,97.51243781094527
WHURS19,SkyCLIP50,ViT-B-32,a black and white satellite image of the,89.1542288557214,97.31343283582089
WHURS19,SkyCLIP50,ViT-B-32,a black and white satellite image of a,90.8457711442786,97.41293532338308
WHURS19,SkyCLIP50,ViT-B-32,a jpeg corrupted satellite image of the,89.45273631840796,97.61194029850746
WHURS19,SkyCLIP50,ViT-B-32,a jpeg corrupted satellite image of a,90.34825870646766,97.51243781094527
WHURS19,SkyCLIP50,ViT-B-32,a blurry satellite image of the,87.96019900497512,97.31343283582089
WHURS19,SkyCLIP50,ViT-B-32,a blurry satellite image of a,90.04975124378109,97.2139303482587
WHURS19,SkyCLIP50,ViT-B-32,a good satellite image of the,90.24875621890547,97.41293532338308
WHURS19,SkyCLIP50,ViT-B-32,a good satellite image of a,90.34825870646766,97.31343283582089
WHURS19,SkyCLIP50,ViT-B-32,a satellite image of the large,90.24875621890547,97.51243781094527
WHURS19,SkyCLIP50,ViT-B-32,a satellite image of a large,91.04477611940298,97.61194029850746
WHURS19,SkyCLIP50,ViT-B-32,a satellite image of the nice,90.44776119402985,97.41293532338308
WHURS19,SkyCLIP50,ViT-B-32,a satellite image of a nice,90.8457711442786,97.41293532338308
WHURS19,SkyCLIP50,ViT-B-32,a satellite image of the small,85.17412935323384,97.51243781094527
WHURS19,SkyCLIP50,ViT-B-32,a satellite image of a small,86.3681592039801,97.31343283582089
WHURS19,SkyCLIP50,ViT-B-32,a satellite image of the weird,88.65671641791045,97.71144278606965
WHURS19,SkyCLIP50,ViT-B-32,a satellite image of a weird,88.45771144278606,97.41293532338308
WHURS19,SkyCLIP50,ViT-B-32,a satellite image of the cool,88.65671641791045,97.51243781094527
WHURS19,SkyCLIP50,ViT-B-32,a satellite image of a cool,89.85074626865672,97.2139303482587
WHURS19,SkyCLIP50,ViT-L-14,a satellite photo of a,88.65671641791045,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,a remote sensing image of many,85.4726368159204,99.1044776119403
WHURS19,SkyCLIP50,ViT-L-14,a remote sensing image of a,87.06467661691542,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,a remote sensing image of the,84.57711442786069,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,a remote sensing image of the hard to see,83.68159203980099,99.0049751243781
WHURS19,SkyCLIP50,ViT-L-14,a remote sensing image of a hard to see,84.97512437810946,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,a low resolution remote sensing image of the,84.87562189054727,99.1044776119403
WHURS19,SkyCLIP50,ViT-L-14,a low resolution remote sensing image of a,87.86069651741293,99.1044776119403
WHURS19,SkyCLIP50,ViT-L-14,a bad remote sensing image of the,79.0049751243781,98.80597014925372
WHURS19,SkyCLIP50,ViT-L-14,a bad remote sensing image of a,82.38805970149254,98.70646766169155
WHURS19,SkyCLIP50,ViT-L-14,a cropped remote sensing image of the,83.28358208955224,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,a cropped remote sensing image of a,88.45771144278606,99.30348258706468
WHURS19,SkyCLIP50,ViT-L-14,a bright remote sensing image of the,85.17412935323384,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,a bright remote sensing image of a,87.66169154228855,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,a dark remote sensing image of the,84.37810945273633,99.30348258706468
WHURS19,SkyCLIP50,ViT-L-14,a dark remote sensing image of a,86.66666666666667,99.1044776119403
WHURS19,SkyCLIP50,ViT-L-14,a close-up remote sensing image of the,85.57213930348259,99.1044776119403
WHURS19,SkyCLIP50,ViT-L-14,a close-up remote sensing image of a,88.55721393034825,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,a black and white remote sensing image of the,81.09452736318408,98.90547263681592
WHURS19,SkyCLIP50,ViT-L-14,a black and white remote sensing image of a,81.49253731343283,98.90547263681592
WHURS19,SkyCLIP50,ViT-L-14,a jpeg corrupted remote sensing image of the,80.9950248756219,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,a jpeg corrupted remote sensing image of a,83.98009950248756,99.1044776119403
WHURS19,SkyCLIP50,ViT-L-14,a blurry remote sensing image of the,78.70646766169155,98.80597014925372
WHURS19,SkyCLIP50,ViT-L-14,a blurry remote sensing image of a,80.19900497512438,99.0049751243781
WHURS19,SkyCLIP50,ViT-L-14,a good remote sensing image of the,83.88059701492537,99.0049751243781
WHURS19,SkyCLIP50,ViT-L-14,a good remote sensing image of a,87.76119402985074,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,a remote sensing image of the large,85.3731343283582,99.1044776119403
WHURS19,SkyCLIP50,ViT-L-14,a remote sensing image of a large,87.86069651741293,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,a remote sensing image of the nice,85.67164179104478,98.90547263681592
WHURS19,SkyCLIP50,ViT-L-14,a remote sensing image of a nice,89.05472636815921,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,a remote sensing image of the small,83.78109452736318,99.30348258706468
WHURS19,SkyCLIP50,ViT-L-14,a remote sensing image of a small,86.56716417910448,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,a remote sensing image of the weird,84.67661691542288,99.0049751243781
WHURS19,SkyCLIP50,ViT-L-14,a remote sensing image of a weird,87.06467661691542,98.80597014925372
WHURS19,SkyCLIP50,ViT-L-14,a remote sensing image of the cool,83.48258706467662,98.90547263681592
WHURS19,SkyCLIP50,ViT-L-14,a remote sensing image of a cool,85.3731343283582,99.0049751243781
WHURS19,SkyCLIP50,ViT-L-14,an aerial image of many,84.77611940298507,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,an aerial image of a,86.06965174129353,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,an aerial image of the,82.08955223880596,99.30348258706468
WHURS19,SkyCLIP50,ViT-L-14,an aerial image of the hard to see,84.07960199004975,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,an aerial image of a hard to see,84.17910447761194,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,a low resolution aerial image of the,81.29353233830845,99.30348258706468
WHURS19,SkyCLIP50,ViT-L-14,a low resolution aerial image of a,85.57213930348259,99.1044776119403
WHURS19,SkyCLIP50,ViT-L-14,a bad aerial image of the,79.1044776119403,98.90547263681592
WHURS19,SkyCLIP50,ViT-L-14,a bad aerial image of a,84.67661691542288,99.0049751243781
WHURS19,SkyCLIP50,ViT-L-14,a cropped aerial image of the,82.7860696517413,99.30348258706468
WHURS19,SkyCLIP50,ViT-L-14,a cropped aerial image of a,86.3681592039801,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,a bright aerial image of the,83.28358208955224,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,a bright aerial image of a,86.56716417910448,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,a dark aerial image of the,83.68159203980099,99.30348258706468
WHURS19,SkyCLIP50,ViT-L-14,a dark aerial image of a,87.46268656716418,99.1044776119403
WHURS19,SkyCLIP50,ViT-L-14,a close-up aerial image of the,80.79601990049751,99.30348258706468
WHURS19,SkyCLIP50,ViT-L-14,a close-up aerial image of a,86.66666666666667,99.30348258706468
WHURS19,SkyCLIP50,ViT-L-14,a black and white aerial image of the,82.98507462686567,99.30348258706468
WHURS19,SkyCLIP50,ViT-L-14,a black and white aerial image of a,87.16417910447761,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,a jpeg corrupted aerial image of the,81.7910447761194,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,a jpeg corrupted aerial image of a,86.96517412935323,99.1044776119403
WHURS19,SkyCLIP50,ViT-L-14,a blurry aerial image of the,81.19402985074628,99.1044776119403
WHURS19,SkyCLIP50,ViT-L-14,a blurry aerial image of a,84.37810945273633,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,a good aerial image of the,81.99004975124379,99.1044776119403
WHURS19,SkyCLIP50,ViT-L-14,a good aerial image of a,86.26865671641791,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,an aerial image of the large,81.99004975124379,99.0049751243781
WHURS19,SkyCLIP50,ViT-L-14,an aerial image of a large,85.97014925373135,99.0049751243781
WHURS19,SkyCLIP50,ViT-L-14,an aerial image of the nice,85.3731343283582,98.90547263681592
WHURS19,SkyCLIP50,ViT-L-14,an aerial image of a nice,90.34825870646766,99.1044776119403
WHURS19,SkyCLIP50,ViT-L-14,an aerial image of the small,81.8905472636816,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,an aerial image of a small,82.68656716417911,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,an aerial image of the weird,86.06965174129353,99.1044776119403
WHURS19,SkyCLIP50,ViT-L-14,an aerial image of a weird,88.05970149253731,99.1044776119403
WHURS19,SkyCLIP50,ViT-L-14,an aerial image of the cool,84.97512437810946,99.1044776119403
WHURS19,SkyCLIP50,ViT-L-14,an aerial image of a cool,88.45771144278606,99.1044776119403
WHURS19,SkyCLIP50,ViT-L-14,a satellite image of many,85.77114427860697,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,a satellite image of a,87.363184079602,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,a satellite image of the,84.87562189054727,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,a satellite image of the hard to see,82.98507462686567,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,a satellite image of a hard to see,84.17910447761194,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,a low resolution satellite image of the,85.17412935323384,99.30348258706468
WHURS19,SkyCLIP50,ViT-L-14,a low resolution satellite image of a,87.16417910447761,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,a bad satellite image of the,81.99004975124379,99.0049751243781
WHURS19,SkyCLIP50,ViT-L-14,a bad satellite image of a,84.97512437810946,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,a cropped satellite image of the,86.66666666666667,99.30348258706468
WHURS19,SkyCLIP50,ViT-L-14,a cropped satellite image of a,88.45771144278606,99.30348258706468
WHURS19,SkyCLIP50,ViT-L-14,a bright satellite image of the,85.97014925373135,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,a bright satellite image of a,88.65671641791045,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,a dark satellite image of the,86.26865671641791,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,a dark satellite image of a,88.45771144278606,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,a close-up satellite image of the,84.77611940298507,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,a close-up satellite image of a,88.05970149253731,99.20398009950249
WHURS19,SkyCLIP50,ViT-L-14,a black and white satellite image of the,86.06965174129353,99.30348258706468
